"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"10/11/2016","1.610","1.595","1.610","1.595","1,44M","1,90%"
"09/11/2016","1.580","1.610","1.630","1.565","938,30K","-1,25%"
"08/11/2016","1.600","1.600","1.610","1.595","4,16M","0,00%"
"07/11/2016","1.600","1.600","1.610","1.555","1,57M","0,00%"
"04/11/2016","1.600","1.600","1.625","1.550","2,92M","0,00%"
"03/11/2016","1.600","1.605","1.670","1.595","1,36M","-0,31%"
"02/11/2016","1.605","1.620","1.620","1.595","4,18M","-0,93%"
"01/11/2016","1.620","1.655","1.660","1.620","1,40M","-2,11%"
"31/10/2016","1.655","1.650","1.655","1.620","1,03M","0,30%"
"28/10/2016","1.650","1.660","1.695","1.605","2,83M","-0,60%"
"27/10/2016","1.660","1.725","1.725","1.655","5,74M","-3,77%"
"26/10/2016","1.725","1.635","1.745","1.635","3,94M","5,50%"
"25/10/2016","1.635","1.580","1.640","1.580","5,22M","3,81%"
"24/10/2016","1.575","1.600","1.615","1.575","3,89M","-1,56%"
"21/10/2016","1.600","1.610","1.620","1.600","2,19M","-0,31%"
"20/10/2016","1.605","1.590","1.615","1.590","5,11M","2,23%"
"19/10/2016","1.570","1.620","1.630","1.570","4,15M","-2,79%"
"18/10/2016","1.615","1.560","1.700","1.560","4,67M","3,53%"
"17/10/2016","1.560","1.600","1.600","1.560","601,70K","-2,50%"
"14/10/2016","1.600","1.530","1.610","1.530","1,50M","4,58%"
"13/10/2016","1.530","1.600","1.600","1.530","1,81M","-3,77%"
"12/10/2016","1.590","1.590","1.605","1.590","2,84M","-0,63%"
"11/10/2016","1.600","1.600","1.610","1.595","2,13M","0,31%"
"10/10/2016","1.595","1.600","1.615","1.590","363,30K","-0,31%"
"07/10/2016","1.600","1.655","1.655","1.590","1,82M","-2,44%"
"06/10/2016","1.640","1.655","1.660","1.630","2,69M","-0,91%"
"05/10/2016","1.655","1.665","1.675","1.650","2,10M","-0,90%"
"04/10/2016","1.670","1.655","1.675","1.650","677,30K","1,21%"
"03/10/2016","1.650","1.690","1.690","1.630","596,30K","-2,37%"
"30/09/2016","1.690","1.695","1.705","1.690","1,18M","-0,29%"
"29/09/2016","1.695","1.660","1.715","1.660","3,20M","2,42%"
"28/09/2016","1.655","1.595","1.670","1.595","3,43M","3,76%"
"27/09/2016","1.595","1.600","1.615","1.570","720,10K","-0,31%"
"26/09/2016","1.600","1.570","1.620","1.570","171,70K","2,56%"
"23/09/2016","1.560","1.595","1.600","1.560","452,50K","-2,19%"
"22/09/2016","1.595","1.585","1.620","1.585","2,34M","0,63%"
"21/09/2016","1.585","1.600","1.620","1.580","2,36M","-2,16%"
"20/09/2016","1.620","1.600","1.620","1.590","751,40K","1,25%"
"19/09/2016","1.600","1.590","1.610","1.585","1,28M","0,31%"
"16/09/2016","1.595","1.565","1.605","1.565","1,43M","1,92%"
"15/09/2016","1.565","1.550","1.575","1.545","505,40K","0,64%"
"14/09/2016","1.555","1.560","1.560","1.490","956,50K","-0,64%"
"13/09/2016","1.565","1.560","1.570","1.560","658,00K","0,32%"
"09/09/2016","1.560","1.580","1.605","1.535","2,76M","-1,27%"
"08/09/2016","1.580","1.615","1.625","1.550","2,01M","-2,17%"
"07/09/2016","1.615","1.595","1.615","1.585","619,60K","1,89%"
"06/09/2016","1.585","1.585","1.625","1.580","2,29M","-0,63%"
"05/09/2016","1.595","1.590","1.615","1.585","1,49M","0,31%"
"02/09/2016","1.590","1.575","1.605","1.575","887,70K","0,63%"
"01/09/2016","1.580","1.615","1.630","1.575","1,35M","-2,17%"
"31/08/2016","1.615","1.570","1.620","1.565","2,48M","2,87%"
"30/08/2016","1.570","1.565","1.575","1.535","4,99M","0,64%"
"29/08/2016","1.560","1.575","1.575","1.535","1,17M","-0,95%"
"26/08/2016","1.575","1.580","1.590","1.570","1,55M","-0,32%"
"25/08/2016","1.580","1.590","1.600","1.560","916,60K","-0,63%"
"24/08/2016","1.590","1.595","1.600","1.585","659,60K","-0,31%"
"23/08/2016","1.595","1.585","1.615","1.550","1,47M","0,63%"
"22/08/2016","1.585","1.600","1.600","1.575","888,50K","-0,63%"
"19/08/2016","1.595","1.605","1.625","1.570","4,10M","1,59%"
"18/08/2016","1.570","1.545","1.585","1.530","12,08M","2,28%"
"16/08/2016","1.535","1.530","1.550","1.530","2,87M","0,33%"
"15/08/2016","1.530","1.580","1.580","1.515","5,18M","-3,16%"
"12/08/2016","1.580","1.610","1.620","1.565","3,94M","-1,86%"
"11/08/2016","1.610","1.585","1.620","1.585","4,12M","1,58%"
"10/08/2016","1.585","1.585","1.595","1.585","2,79M","0,32%"
"09/08/2016","1.580","1.600","1.610","1.580","2,30M","-1,25%"
"08/08/2016","1.600","1.600","1.615","1.560","4,39M","0,00%"
"05/08/2016","1.600","1.610","1.645","1.600","6,29M","-0,62%"
"04/08/2016","1.610","1.570","1.620","1.570","8,62M","3,21%"
"03/08/2016","1.560","1.570","1.570","1.550","1,26M","0,65%"
"02/08/2016","1.550","1.550","1.570","1.535","4,60M","1,64%"
"01/08/2016","1.525","1.565","1.595","1.510","7,60M","-2,56%"
"29/07/2016","1.565","1.650","1.650","1.535","4,95M","-5,15%"
"28/07/2016","1.650","1.660","1.660","1.650","1,11M","-0,60%"
"27/07/2016","1.660","1.655","1.670","1.655","1,37M","0,30%"
"26/07/2016","1.655","1.700","1.700","1.655","317,20K","-2,65%"
"25/07/2016","1.700","1.760","1.760","1.660","939,80K","-3,95%"
"22/07/2016","1.770","1.645","1.770","1.625","244,20K","7,60%"
"21/07/2016","1.645","1.640","1.655","1.630","5,30M","0,30%"
"20/07/2016","1.640","1.630","1.645","1.625","2,45M","0,61%"
"19/07/2016","1.630","1.605","1.640","1.600","443,30K","1,88%"
"18/07/2016","1.600","1.600","1.650","1.590","1,13M","0,31%"
"15/07/2016","1.595","1.600","1.615","1.595","2,79M","0,00%"
"14/07/2016","1.595","1.605","1.615","1.580","3,38M","-0,62%"
"13/07/2016","1.605","1.635","1.635","1.580","1,80M","-1,53%"
"12/07/2016","1.630","1.580","1.650","1.580","5,48M","3,49%"
"11/07/2016","1.575","1.530","1.600","1.530","4,17M","2,94%"
"01/07/2016","1.530","1.575","1.580","1.500","1,65M","-3,16%"
"30/06/2016","1.580","1.555","1.625","1.550","5,58M","1,61%"
"29/06/2016","1.555","1.500","1.580","1.500","5,10M","3,67%"
"28/06/2016","1.500","1.480","1.530","1.475","3,07M","1,69%"
"27/06/2016","1.475","1.460","1.480","1.460","1,07M","0,34%"
"24/06/2016","1.470","1.480","1.495","1.430","951,60K","-0,68%"
"23/06/2016","1.480","1.490","1.490","1.480","763,90K","-0,67%"
"22/06/2016","1.490","1.490","1.500","1.470","1,21M","0,68%"
"21/06/2016","1.480","1.435","1.485","1.435","2,11M","3,14%"
"20/06/2016","1.435","1.445","1.445","1.425","933,60K","0,00%"
"17/06/2016","1.435","1.430","1.460","1.430","2,03M","0,35%"
"16/06/2016","1.430","1.430","1.440","1.415","434,20K","0,00%"
"15/06/2016","1.430","1.420","1.430","1.410","578,90K","0,70%"
"14/06/2016","1.420","1.440","1.440","1.405","1,61M","-1,39%"
"13/06/2016","1.440","1.440","1.440","1.400","461,50K","0,00%"
"10/06/2016","1.440","1.430","1.460","1.430","114,90K","1,41%"
"09/06/2016","1.420","1.435","1.440","1.420","364,20K","-0,35%"
"08/06/2016","1.425","1.450","1.465","1.410","540,50K","-1,72%"
"07/06/2016","1.450","1.455","1.475","1.450","910,90K","0,00%"
"06/06/2016","1.450","1.440","1.460","1.435","1,08M","0,69%"
"03/06/2016","1.440","1.435","1.450","1.420","739,90K","0,70%"
"02/06/2016","1.430","1.430","1.440","1.425","179,50K","0,70%"
"01/06/2016","1.420","1.420","1.430","1.420","1,53M","0,00%"
"31/05/2016","1.420","1.425","1.435","1.410","2,25M","-0,35%"
"30/05/2016","1.425","1.455","1.455","1.425","559,40K","-2,06%"
"27/05/2016","1.455","1.450","1.460","1.435","2,11M","0,34%"
"26/05/2016","1.450","1.415","1.455","1.410","811,10K","3,57%"
"25/05/2016","1.400","1.395","1.440","1.390","465,30K","0,72%"
"24/05/2016","1.390","1.410","1.420","1.385","601,70K","-1,07%"
"23/05/2016","1.405","1.400","1.420","1.390","1,45M","0,36%"
"20/05/2016","1.400","1.395","1.410","1.395","722,00K","0,36%"
"19/05/2016","1.395","1.455","1.455","1.390","1,72M","-4,12%"
"18/05/2016","1.455","1.485","1.485","1.445","733,50K","-2,02%"
"17/05/2016","1.485","1.460","1.485","1.460","764,40K","1,71%"
"16/05/2016","1.460","1.475","1.500","1.435","1,14M","-1,02%"
"13/05/2016","1.475","1.500","1.545","1.470","1,20M","-2,32%"
"12/05/2016","1.510","1.470","1.550","1.465","5,96M","2,72%"
"11/05/2016","1.470","1.455","1.475","1.445","817,40K","1,73%"
"10/05/2016","1.445","1.475","1.475","1.435","1,25M","-2,03%"
"09/05/2016","1.475","1.455","1.495","1.435","4,00M","1,37%"
"04/05/2016","1.455","1.400","1.475","1.365","6,93M","3,93%"
"03/05/2016","1.400","1.410","1.440","1.400","3,15M","-0,71%"
"02/05/2016","1.410","1.460","1.460","1.410","1,06M","-2,76%"
"29/04/2016","1.450","1.445","1.480","1.415","2,35M","0,69%"
"28/04/2016","1.440","1.400","1.455","1.375","4,85M","3,23%"
"27/04/2016","1.395","1.335","1.400","1.315","4,22M","4,49%"
"26/04/2016","1.335","1.340","1.340","1.305","1,68M","0,38%"
"25/04/2016","1.330","1.330","1.355","1.315","1,45M","0,00%"
"22/04/2016","1.330","1.335","1.335","1.305","4,21M","-0,37%"
"21/04/2016","1.335","1.350","1.350","1.310","2,64M","-0,74%"
"20/04/2016","1.345","1.325","1.345","1.310","6,62M","2,67%"
"19/04/2016","1.310","1.255","1.315","1.255","7,44M","4,38%"
"18/04/2016","1.255","1.250","1.260","1.240","2,14M","0,40%"
"15/04/2016","1.250","1.250","1.260","1.245","2,34M","0,00%"
"14/04/2016","1.250","1.260","1.260","1.240","2,50M","-0,40%"
"13/04/2016","1.255","1.255","1.265","1.250","2,71M","0,00%"
"12/04/2016","1.255","1.250","1.260","1.240","2,51M","1,21%"
"11/04/2016","1.240","1.255","1.255","1.240","2,28M","-0,40%"
"08/04/2016","1.245","1.240","1.255","1.230","1,62M","0,40%"
"07/04/2016","1.240","1.260","1.270","1.230","5,31M","-1,20%"
"06/04/2016","1.255","1.255","1.270","1.255","1,62M","0,00%"
"05/04/2016","1.255","1.280","1.285","1.255","2,26M","-1,95%"
"04/04/2016","1.280","1.270","1.285","1.260","2,86M","1,19%"
"01/04/2016","1.265","1.285","1.290","1.265","2,46M","-1,17%"
"31/03/2016","1.280","1.275","1.315","1.275","12,90M","0,79%"
"30/03/2016","1.270","1.230","1.275","1.230","6,44M","4,10%"
"29/03/2016","1.220","1.245","1.245","1.220","830,60K","-1,21%"
"28/03/2016","1.235","1.255","1.255","1.210","2,28M","-1,59%"
"24/03/2016","1.255","1.255","1.260","1.250","1,63M","0,00%"
"23/03/2016","1.255","1.255","1.260","1.250","4,03M","0,00%"
"22/03/2016","1.255","1.265","1.270","1.245","5,65M","-0,40%"
"21/03/2016","1.260","1.250","1.275","1.250","6,26M","0,80%"
"18/03/2016","1.250","1.275","1.280","1.250","2,57M","-1,57%"
"17/03/2016","1.270","1.235","1.275","1.235","11,81M","3,67%"
"16/03/2016","1.225","1.245","1.245","1.220","9,08M","-1,61%"
"15/03/2016","1.245","1.235","1.245","1.235","4,03M","0,81%"
"14/03/2016","1.235","1.250","1.250","1.235","5,04M","0,00%"
"11/03/2016","1.235","1.250","1.255","1.235","1,23M","-1,20%"
"10/03/2016","1.250","1.225","1.255","1.225","3,58M","2,46%"
"08/03/2016","1.220","1.250","1.260","1.220","5,50M","-2,40%"
"07/03/2016","1.250","1.270","1.280","1.245","3,25M","-1,19%"
"04/03/2016","1.265","1.265","1.265","1.245","4,29M","0,00%"
"03/03/2016","1.265","1.275","1.290","1.250","5,36M","0,00%"
"02/03/2016","1.265","1.235","1.285","1.220","10,81M","4,12%"
"01/03/2016","1.215","1.230","1.250","1.210","5,05M","-1,22%"
"29/02/2016","1.230","1.250","1.250","1.225","2,21M","-1,20%"
"26/02/2016","1.245","1.250","1.265","1.220","4,06M","1,22%"
"25/02/2016","1.230","1.330","1.330","1.225","7,34M","-7,17%"
"24/02/2016","1.325","1.350","1.365","1.295","5,51M","-1,85%"
"23/02/2016","1.350","1.390","1.400","1.345","894,40K","-2,88%"
"22/02/2016","1.390","1.400","1.400","1.360","252,00K","-0,71%"
"19/02/2016","1.400","1.370","1.420","1.360","2,47M","2,19%"
"18/02/2016","1.370","1.340","1.385","1.340","2,19M","3,01%"
"17/02/2016","1.330","1.325","1.335","1.310","2,95M","0,76%"
"16/02/2016","1.320","1.310","1.350","1.300","1,12M","0,76%"
"15/02/2016","1.310","1.360","1.365","1.290","2,77M","-3,32%"
"12/02/2016","1.355","1.355","1.370","1.350","404,20K","-1,45%"
"11/02/2016","1.375","1.340","1.375","1.340","502,20K","2,61%"
"10/02/2016","1.340","1.375","1.375","1.340","1,32M","-2,55%"
"09/02/2016","1.375","1.355","1.380","1.335","2,78M","1,48%"
"05/02/2016","1.355","1.305","1.375","1.300","5,68M","4,23%"
"04/02/2016","1.300","1.310","1.320","1.300","1,38M","0,00%"
"03/02/2016","1.300","1.320","1.320","1.295","550,10K","-3,70%"
"02/02/2016","1.350","1.315","1.350","1.310","2,56M","3,85%"
"01/02/2016","1.300","1.350","1.360","1.295","1,35M","-3,70%"
"29/01/2016","1.350","1.355","1.390","1.330","6,49M","-0,37%"
"28/01/2016","1.355","1.285","1.370","1.280","7,19M","5,45%"
"27/01/2016","1.285","1.260","1.285","1.250","3,69M","2,80%"
"26/01/2016","1.250","1.200","1.270","1.190","3,54M","4,17%"
"25/01/2016","1.200","1.195","1.210","1.185","173,70K","1,27%"
"22/01/2016","1.185","1.170","1.195","1.170","3,18M","1,28%"
"21/01/2016","1.170","1.170","1.185","1.170","278,70K","-0,43%"
"20/01/2016","1.175","1.190","1.190","1.170","345,60K","-1,26%"
"19/01/2016","1.190","1.200","1.200","1.175","1,48M","-1,24%"
"18/01/2016","1.205","1.195","1.205","1.170","2,45M","0,84%"
"15/01/2016","1.195","1.205","1.205","1.195","2,08M","-1,24%"
"14/01/2016","1.210","1.200","1.220","1.190","1,13M","0,41%"
"13/01/2016","1.205","1.225","1.225","1.185","954,50K","-0,82%"
"12/01/2016","1.215","1.210","1.235","1.210","326,80K","0,83%"
"11/01/2016","1.205","1.200","1.205","1.190","152,70K","0,42%"
"08/01/2016","1.200","1.200","1.205","1.185","1,81M","0,00%"
"07/01/2016","1.200","1.220","1.220","1.200","518,10K","-1,23%"
"06/01/2016","1.215","1.225","1.230","1.190","559,10K","-0,41%"
"05/01/2016","1.220","1.245","1.255","1.220","187,80K","-2,01%"
"04/01/2016","1.245","1.270","1.270","1.240","18,90K","-1,58%"
"30/12/2015","1.265","1.260","1.270","1.255","556,70K","0,80%"
"29/12/2015","1.255","1.255","1.255","1.250","315,70K","0,40%"
"28/12/2015","1.250","1.255","1.260","1.250","131,70K","-0,40%"
"23/12/2015","1.255","1.275","1.275","1.250","171,00K","-1,18%"
"22/12/2015","1.270","1.200","1.280","1.180","1,41M","6,28%"
"21/12/2015","1.195","1.210","1.220","1.190","223,00K","-0,42%"
"18/12/2015","1.200","1.225","1.225","1.195","74,90K","-1,64%"
"17/12/2015","1.220","1.195","1.230","1.190","1,29M","3,83%"
"16/12/2015","1.175","1.180","1.185","1.170","914,10K","0,43%"
"15/12/2015","1.170","1.175","1.190","1.160","660,90K","-1,27%"
"14/12/2015","1.185","1.200","1.200","1.160","283,70K","-1,66%"
"11/12/2015","1.205","1.245","1.245","1.190","243,00K","-2,82%"
"10/12/2015","1.240","1.225","1.245","1.215","424,80K","1,22%"
"08/12/2015","1.225","1.245","1.250","1.215","366,50K","-2,00%"
"07/12/2015","1.250","1.250","1.270","1.245","654,80K","0,40%"
"04/12/2015","1.245","1.250","1.250","1.240","20,90K","-0,40%"
"03/12/2015","1.250","1.245","1.250","1.245","95,20K","0,00%"
"02/12/2015","1.250","1.255","1.255","1.240","143,10K","-0,79%"
"01/12/2015","1.260","1.270","1.270","1.250","815,60K","-1,56%"
"30/11/2015","1.280","1.285","1.285","1.240","839,10K","-0,39%"
"27/11/2015","1.285","1.285","1.285","1.270","907,90K","0,39%"
"26/11/2015","1.280","1.275","1.285","1.270","2,99M","0,79%"
"25/11/2015","1.270","1.225","1.270","1.225","1,16M","3,25%"
"24/11/2015","1.230","1.215","1.230","1.205","530,90K","1,23%"
"23/11/2015","1.215","1.225","1.225","1.190","1,92M","0,00%"
"20/11/2015","1.215","1.200","1.230","1.195","1,21M","1,25%"
"19/11/2015","1.200","1.200","1.240","1.185","1,61M","0,84%"
"18/11/2015","1.190","1.185","1.205","1.180","487,90K","0,85%"
"17/11/2015","1.180","1.165","1.180","1.155","1,28M","1,29%"
"16/11/2015","1.165","1.210","1.210","1.145","5,96M","-4,51%"
"13/11/2015","1.220","1.230","1.250","1.210","391,60K","-1,61%"
"12/11/2015","1.240","1.220","1.255","1.220","213,00K","1,22%"
"11/11/2015","1.225","1.275","1.275","1.195","630,90K","-2,78%"
"10/11/2015","1.260","1.240","1.285","1.220","2,30M","1,61%"
"09/11/2015","1.240","1.225","1.245","1.225","7,36M","1,22%"
"06/11/2015","1.225","1.220","1.230","1.220","1,59M","1,24%"
"05/11/2015","1.210","1.210","1.255","1.210","2,30M","-0,82%"
"04/11/2015","1.220","1.245","1.275","1.220","1,73M","-1,21%"
"03/11/2015","1.235","1.190","1.255","1.190","2,44M","2,92%"
"02/11/2015","1.200","1.200","1.220","1.185","1,29M","0,42%"
"30/10/2015","1.195","1.150","1.210","1.140","1,54M","3,91%"
"29/10/2015","1.150","1.215","1.215","1.150","798,20K","-4,96%"
"28/10/2015","1.210","1.230","1.230","1.210","227,30K","-2,02%"
"27/10/2015","1.235","1.245","1.250","1.220","882,70K","-1,59%"
"26/10/2015","1.255","1.255","1.265","1.245","2,12M","0,00%"
"23/10/2015","1.255","1.215","1.260","1.215","4,89M","3,29%"
"22/10/2015","1.215","1.225","1.225","1.210","1,62M","-0,82%"
"21/10/2015","1.225","1.230","1.245","1.210","7,30M","0,41%"
"20/10/2015","1.220","1.145","1.225","1.145","9,09M","7,02%"
"19/10/2015","1.140","1.120","1.145","1.115","2,93M","2,24%"
"16/10/2015","1.115","1.075","1.120","1.075","2,48M","2,76%"
"15/10/2015","1.085","1.100","1.150","1.065","4,08M","-1,36%"
"13/10/2015","1.100","1.160","1.160","1.070","11,31M","-5,17%"
"12/10/2015","1.160","1.180","1.200","1.160","3,42M","-1,69%"
"09/10/2015","1.180","1.185","1.205","1.175","2,65M","0,00%"
"08/10/2015","1.180","1.180","1.200","1.170","1,55M","0,00%"
"07/10/2015","1.180","1.185","1.185","1.170","1,64M","0,00%"
"06/10/2015","1.180","1.190","1.190","1.175","1,99M","0,00%"
"05/10/2015","1.180","1.135","1.180","1.135","788,50K","2,61%"
"02/10/2015","1.150","1.170","1.170","1.145","1,29M","-2,54%"
"01/10/2015","1.180","1.175","1.180","1.155","428,40K","0,43%"
